GPSTime,ISSLat(deg),ISSLon(deg),ISSAlt(m),RadiusLocalCurv(m),VectorPerigeeLat(deg),VectorPerigeeLon(deg),VectorPerigeeAlt(m),beta(rad)
1371332741.882464,-51.38666021,-5.28932907,436364.27522999997,6391360.98485482,-52.81686065553161,-36.90604234706973,50959.53263172314,1.557251577176356e-05
1371332741.883583,-51.38665051,-5.28921892,436364.26941,6391360.989138656,-52.81687254847653,-36.906049936331044,50956.70853717417,1.4705326260723566e-05
1371332741.884484,-51.3866429,-5.28913247,436364.26483999996,6391360.992502234,-52.81688189294032,-36.90605599034649,50954.4895987619,1.529619690049241e-05
1371332741.885495,-51.38663424,-5.28903418,436364.25965,6391360.996327442,-52.8168925116575,-36.90606281616846,50951.96807027079,1.4583120584943588e-05
1371332741.88644,-51.38662594,-5.28893971,436364.25466,6391360.999995625,-52.816902705633204,-36.906069262165715,50949.54739546947,1.3711713275371558e-05
1371332741.887484,-51.38661694,-5.28883745,436364.24925,6391361.003971748,-52.81691374911542,-36.90607632994107,50946.92498949115,1.3580681131639401e-05
1371332741.889143,-51.38660274,-5.28867626,436364.24073,6391361.010244461,-52.816931163857184,-36.90608752831764,50942.78963927614,1.586990130037023e-05
1371332741.889361,-51.38660067,-5.28865256,436364.23949,6391361.011159678,-52.81693371235738,-36.90608906356937,50942.184464316175,1.4496665527327396e-05
1371332741.89047,-51.38659132,-5.28854648,436364.23387,6391361.015290424,-52.81694518061696,-36.90609650700475,50939.46117105545,1.4018906973460987e-05
1371332741.891372,-51.38658336,-5.28845593,436364.22909,6391361.018807018,-52.81695494988179,-36.906102669288884,50937.14132139079,1.5647246722846246e-05
1371332741.896136,-51.38654251,-5.28799196,436364.20457,6391361.036854329,-52.81700507057142,-36.9061348542088,50925.23937753508,1.842386681031627e-05
1371332741.896223,-51.38654181,-5.28798412,436364.20415,6391361.037162102,-52.817005920076255,-36.90613542584799,50925.037648147285,1.7668073895707913e-05
1371332741.896303,-51.38654112,-5.28797625,436364.20373999997,6391361.037467242,-52.817006769580864,-36.90613596824011,50924.83591873275,1.5566889458329187e-05
1371332741.89713,-51.38653385,-5.28789359,436364.19937,6391361.040678616,-52.81701568938553,-36.90614160904232,50922.71775641453,1.4721404415048157e-05
1371332741.898046,-51.38652624,-5.28780721,436364.1948,6391361.044042501,-52.817025033948866,-36.90614772576589,50920.498723254124,1.552874028433479e-05
1371332741.89906,-51.38651723,-5.28770482,436364.18938999996,6391361.0480202,-52.817036077532016,-36.906154668239026,50917.876221493476,1.5041527346759993e-05
1371332741.900029,-51.38650893,-5.28761046,436364.18441,6391361.051688913,-52.817046271617066,-36.90616121455554,50915.45544296367,1.543966167210868e-05
1371332741.901088,-51.38649992,-5.28750826,436364.179,6391361.055667329,-52.81705731521765,-36.906168345047945,50912.8329246251,1.5068595087313433e-05
1371332741.902105,-51.38649127,-5.28741,436364.17381,6391361.059490004,-52.817067934073535,-36.90617519599243,50910.31126415633,1.606180238865159e-05
1371332741.903027,-51.38648331,-5.28731953,436364.16902000003,6391361.063006499,-52.81707770342735,-36.90618144187346,50907.99132957992,1.5090872004178424e-05
1371332741.903983,-51.386475,-5.28722511,436364.16404,6391361.06667717,-52.817087897544155,-36.90618793388717,50905.570520957444,1.6202806556777457e-05
1371332741.905066,-51.38646565,-5.28711892,436364.15842000005,6391361.070807125,-52.8170993659342,-36.90619526874161,50902.84710253857,1.4803637235374667e-05
1371332741.906058,-51.38645699,-5.28702055,436364.15323,6391361.074631581,-52.81710998482281,-36.90620201524541,50900.32541046743,1.435417507820214e-05
1371332741.907061,-51.38644868,-5.28692632,436364.14824,6391361.078302588,-52.81712017896381,-36.906208703638185,50897.90457860916,1.49990726939105e-05
1371332741.907915,-51.38644106,-5.28683967,436364.14366,6391361.081667352,-52.8171295235997,-36.906214561351305,50895.685476236984,1.4826789690054879e-05
1371332741.908872,-51.3864331,-5.28674936,436364.13888,6391361.085184895,-52.817139292999435,-36.906220953484706,50893.365498922634,1.515750067681617e-05
1371332741.909864,-51.38642445,-5.28665099,436364.13369000005,6391361.089006776,-52.81714991191959,-36.906227700002546,50890.843776816655,1.4021531637511897e-05
1371332741.910845,-51.38641579,-5.28655257,436364.12849,6391361.092830777,-52.81716053084776,-36.9062344005622,50888.32204676838,1.5177738950865696e-05
1371332741.911793,-51.38640783,-5.28646221,436364.12371,6391361.09634755,-52.81717030026998,-36.90624075510192,50886.00204799008,1.5935406695778704e-05
1371332741.912716,-51.38639986,-5.28637176,436364.11893,6391361.099867105,-52.8171800696982,-36.906247005189016,50883.68204256902,1.5115760330618714e-05
1371332741.913657,-51.3863919,-5.28628137,436364.11415,6391361.103383702,-52.817189839134564,-36.906253330488994,50881.362030266464,1.5494895283786537e-05
1371332741.91476,-51.3863822,-5.28617116,436364.10833,6391361.1076668715,-52.817201732370066,-36.90626085301295,50878.53765842737,1.5139385119761899e-05
1371332741.915731,-51.38637389,-5.2860768,436364.10334,6391361.111337398,-52.817211926580434,-36.90626740773246,50876.11676031146,1.4726075862896037e-05
1371332741.916656,-51.38636593,-5.28598635,436364.09856,6391361.114854018,-52.81722169603956,-36.90627366619037,50873.796726001645,1.4877693624079633e-05
1371332741.917619,-51.38635762,-5.28589196,436364.09357,6391361.118524546,-52.81723189026503,-36.90628018749351,50871.375813453866,1.4637545202831997e-05
1371332741.918626,-51.38634896,-5.28579365,436364.08837,6391361.122348832,-52.81724250925875,-36.90628699671083,50868.85402165848,1.4050166464057119e-05
1371332741.919598,-51.38634065,-5.2856993,436364.08338,6391361.126019564,-52.81725270350002,-36.906293555621005,50866.433094099884,1.532135326886151e-05
1371332741.920574,-51.38633234,-5.28560496,436364.07839,6391361.129690024,-52.81726289774941,-36.906300131248656,50864.01215912557,1.5165234627623948e-05
1371332741.921556,-51.38632368,-5.28550655,436364.07319,6391361.133514082,-52.81727351676712,-36.906306836021884,50861.49034404848,1.4360265867974724e-05
1371332741.922518,-51.38631537,-5.28541215,436364.06821000006,6391361.137184224,-52.81728371103218,-36.90631335316186,50859.06939404946,1.4867090645307133e-05
1371332741.923493,-51.38630706,-5.28531781,436364.06322,6391361.140854806,-52.81729390530505,-36.90631992462016,50856.64843669214,1.590357360265581e-05
1371332741.924587,-51.38629771,-5.28521166,436364.0576,6391361.144984195,-52.81730537387129,-36.906327305503055,50853.924850847085,1.4492686097571901e-05
1371332741.925549,-51.3862894,-5.28511727,436364.05261,6391361.148654739,-52.81731556816021,-36.906333822650765,50851.50387788256,1.5303148902629595e-05
1371332741.92649,-51.38628143,-5.28502689,436364.04783,6391361.152174048,-52.81732533769504,-36.906340147989226,50849.183771811106,1.4638661204175296e-05
1371332741.92741,-51.38627347,-5.28493641,436364.04305000004,6391361.155689955,-52.81733510723626,-36.90634638558794,50846.86365905458,1.4583947758113639e-05
1371332741.928374,-51.38626516,-5.28484203,436364.03806,6391361.159360551,-52.817345301548045,-36.90635291110175,50844.44266457219,1.5047682409007994e-05
1371332741.929341,-51.38625684,-5.28474765,436364.03307,6391361.1630330775,-52.81735549586696,-36.9063594491526,50842.0216628118,1.4895780723317001e-05
1371332741.930325,-51.38624819,-5.28464925,436364.02787,6391361.16685456,-52.8173661149582,-36.90636616231171,50839.49977803016,1.520719058784725e-05
1371332741.93128,-51.38624022,-5.28455892,436364.02309,6391361.170373587,-52.81737588452958,-36.906372546155126,50837.17963700891,1.60885738119377e-05
1371332741.932254,-51.38623156,-5.28446048,436364.01789,6391361.174197457,-52.81738650363624,-36.90637921753927,50834.65773696787,1.4859830429614696e-05
1371332741.93323,-51.38622325,-5.28436614,436364.0129,6391361.177867657,-52.81739669798739,-36.90638579320671,50832.23670533264,1.3555828202823672e-05
1371332741.934155,-51.38621529,-5.28427569,436364.00812,6391361.181383932,-52.8174064675805,-36.906392051715386,50829.91654318858,1.4658320896876231e-05
1371332741.935156,-51.38620663,-5.28417736,436364.00292,6391361.185208012,-52.817417086711814,-36.906398835918196,50827.394620099796,1.3046541235798265e-05
1371332741.936147,-51.38619832,-5.28408308,436363.99792999995,6391361.188878249,-52.81742728108595,-36.9064054742671,50824.973566421264,1.4766724232097259e-05
1371332741.937159,-51.38618931,-5.2839807,436363.99253000005,6391361.192855927,-52.81743832499958,-36.906412408510676,50822.35074996227,1.3929945603928432e-05
1371332741.938033,-51.38618204,-5.28389823,436363.98816,6391361.196066966,-52.81744724509006,-36.90641824579262,50820.2323150503,1.4132630911267738e-05
1371332741.93901,-51.38617338,-5.2837998,436363.98297,6391361.199890617,-52.817457864254045,-36.90642492973649,50817.71036120941,1.59426261285385e-05
1371332741.940049,-51.38616472,-5.28370163,436363.97777,6391361.203715216,-52.817468483425884,-36.906431872720646,50815.18839949893,1.5140414843345291e-05
1371332741.94101,-51.38615641,-5.28360723,436363.97278,6391361.207385158,-52.81747867783853,-36.90643838573811,50812.76730873985,1.6189850161147953e-05
1371332741.94256,-51.3861429,-5.28345378,436363.96466999996,6391361.213350092,-52.81749524377597,-36.90644892083168,50808.83302049193,1.5731402044824935e-05
1371332741.943491,-51.38613493,-5.28336336,436363.95989,6391361.216868995,-52.81750501344076,-36.90645520443837,50806.512790140456,1.5682257628860313e-05
1371332741.944162,-51.38612904,-5.28329645,436363.95635000005,6391361.219469154,-52.81751223450233,-36.906459777273085,50804.79783286084,1.5652488529849114e-05
1371332741.945047,-51.38612142,-5.28320993,436363.95178,6391361.222833699,-52.81752157941069,-36.9064657646129,50802.57847098935,1.6745383605406415e-05
1371332741.945855,-51.3861145,-5.2831313,436363.94762,6391361.225891072,-52.81753007478819,-36.90647122208611,50800.56086384512,1.47134997089689e-05
1371332741.946879,-51.38610584,-5.28303306,436363.94242,6391361.229714958,-52.817540694016955,-36.906478102420124,50798.03884782243,1.588160486744638e-05
1371332741.947799,-51.38609787,-5.28294259,436363.93764,6391361.233233428,-52.81755046371474,-36.90648434008,50795.71858601235,1.614018579665874e-05
1371332741.948746,-51.38608956,-5.28284813,436363.93265,6391361.236902931,-52.817560658189755,-36.90649079463128,50793.29743601715,1.4580344937773429e-05
1371332741.949782,-51.3860809,-5.28274995,436363.92745,6391361.240727393,-52.8175712774434,-36.90649772511648,50790.77539690112,1.545329625992686e-05
1371332741.950812,-51.38607189,-5.28264764,436363.92204,6391361.2447047895,-52.817582321475186,-36.90650473461278,50788.15246782736,1.467692688264832e-05
1371332741.951816,-51.38606323,-5.28254932,436363.91684,6391361.2485284405,-52.81759294074516,-36.90651153140237,50785.63041249002,1.5029335232588777e-05
1371332741.952699,-51.38605561,-5.28246279,436363.91227000003,6391361.251892738,-52.817602285710215,-36.90651751041037,50783.41099712353,1.3239049053728698e-05
1371332741.953576,-51.38604799,-5.28237624,436363.90770000004,6391361.255257163,-52.81761163068086,-36.906523464347515,50781.191575670746,1.478951163429184e-05
1371332741.954655,-51.38603898,-5.28227414,436363.90229,6391361.259235448,-52.81762267474672,-36.90653067858386,50778.56861494859,1.617596811912102e-05
1371332741.955552,-51.38603102,-5.28218357,436363.89751000004,6391361.262750749,-52.81763244450393,-36.906536820172335,50776.24829641352,1.5662317611399332e-05
1371332741.956575,-51.38602236,-5.28208533,436363.89230999997,6391361.266574606,-52.81764306381422,-36.9065436963628,50773.726203294216,1.6927436218270712e-05
1371332741.95769,-51.38601266,-5.28197517,436363.88649,6391361.270856922,-52.817654957450884,-36.90655126918182,50770.90144960825,1.5319595812554154e-05
1371332741.958556,-51.38600538,-5.28189268,436363.88212,6391361.274070593,-52.81766387768533,-36.906557073094575,50768.78287778043,1.640047793294913e-05
1371332741.959603,-51.38599637,-5.28179044,436363.87671,6391361.278048,-52.81767492179396,-36.90656415365055,50766.159876176214,1.5251859951526521e-05
1371332741.96056,-51.38598806,-5.28169602,436363.87172,6391361.281717328,-52.81768511636312,-36.90657065001807,50763.73863634921,1.570643158835688e-05
1371332741.961513,-51.38597975,-5.28160159,436363.86673,6391361.285386889,-52.817695310940366,-36.9065771296776,50761.31738910274,1.5777240787919248e-05
1371332741.96239,-51.38597212,-5.28151504,436363.86216,6391361.288753645,-52.81770465597631,-36.906583083643454,50759.09790599443,1.4361233604286782e-05
1371332741.963318,-51.38596416,-5.2814246,436363.85737,6391361.292269273,-52.81771442579357,-36.90658935477387,50756.77753069155,1.5550491414579133e-05
1371332741.964296,-51.38595584,-5.28133028,436363.85238000005,6391361.295941901,-52.81772462039285,-36.90659593889393,50754.35626232599,1.499973019419649e-05
1371332741.965379,-51.38594649,-5.28122409,436363.84677,6391361.300070464,-52.81773608932653,-36.90660327396091,50751.63232657643,1.5816714651039703e-05
1371332741.966254,-51.38593887,-5.28113753,436363.84219,6391361.303434546,-52.81774543439113,-36.906609219582265,50749.412816434546,1.570678413674318e-05
1371332741.96743,-51.38592882,-5.28102353,436363.83616,6391361.307871034,-52.81775775289435,-36.90661715138043,50746.487089216105,1.498888355730692e-05
1371332741.968252,-51.38592189,-5.28094495,436363.832,6391361.310930331,-52.81776624842093,-36.90662266740412,50744.46933998342,1.5181778144676249e-05
1371332741.969249,-51.38591323,-5.2808466,436363.82680000004,6391361.31475347,-52.81777686783654,-36.9066294350053,50741.94714624744,1.6447894940985797e-05
1371332741.970278,-51.38590422,-5.28074429,436363.8214,6391361.318730615,-52.817787912037524,-36.9066364403908,50739.324056299236,1.490457848299242e-05
1371332741.971144,-51.38589694,-5.28066179,436363.81703000003,6391361.321943594,-52.81779683236058,-36.90664224434141,50737.20540042318,1.5941567838545013e-05
1371332741.97212,-51.38588828,-5.28056336,436363.81182999996,6391361.325766718,-52.81780745180016,-36.9066489242112,50734.68318369103,1.532853032542494e-05
1371332741.973135,-51.38587962,-5.28046508,436363.80663,6391361.329589797,-52.817818071248084,-36.90665576702838,50732.160959007124,1.5341633676754818e-05
1371332741.9741,-51.38587131,-5.2803707,436363.80164,6391361.333259272,-52.81782826592591,-36.90666229686394,50729.73961579743,1.4102412260797872e-05
1371332741.975095,-51.38586299,-5.28027645,436363.79665,6391361.336931885,-52.81783846061291,-36.90666895204777,50727.31826506479,1.5677074642136875e-05
1371332741.97604,-51.38585467,-5.28018198,436363.79166,6391361.340603217,-52.817848655305774,-36.90667539832543,50724.896907165494,1.4850329786433378e-05
1371332741.977034,-51.38584601,-5.28008362,436363.78646,6391361.344426261,-52.81785927478613,-36.906682153417876,50722.37465149163,1.5057920142645183e-05
1371332741.978037,-51.38583735,-5.2799853,436363.78126,6391361.3482495295,-52.81786989427523,-36.90668894611605,50719.85238778711,1.5300282517403124e-05
1371332741.979051,-51.38582869,-5.27988702,436363.77606,6391361.352072663,-52.81788051377281,-36.9066957847773,50717.33011609658,1.6148673255590538e-05
1371332741.979993,-51.38582072,-5.27979664,436363.77128,6391361.355590735,-52.81789028371805,-36.906702114451605,50715.00961908326,1.4175119334390928e-05
1371332741.980948,-51.3858124,-5.27970222,436363.76628,6391361.359262497,-52.81790047845055,-36.90670860252908,50712.588223736515,1.608414107569916e-05
1371332741.981972,-51.38580374,-5.27960398,436363.76108,6391361.363085633,-52.817911097972065,-36.90671548297752,50710.065929068165,1.681270085703225e-05
1371332741.982941,-51.38579542,-5.27950962,436363.75609,6391361.366757635,-52.81792129272081,-36.90672202955352,50707.64451864356,1.4348400060740892e-05
1371332741.983804,-51.3857878,-5.27942301,436363.75152,6391361.370121215,-52.817930637914095,-36.906727925086955,50705.42488591575,1.519211070313976e-05
1371332741.984958,-51.38577775,-5.27930892,436363.74549,6391361.374557031,-52.81794295658731,-36.90673576503542,50702.498997040115,1.614347764192847e-05
1371332741.985887,-51.38576978,-5.27921849,436363.74069999997,6391361.378074996,-52.81795272657749,-36.9067420404121,50700.17845686364,1.7552582530698074e-05
